submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,task
5667,22,,Graduated High-school,75189,1679483099362,1679483024173,male,"beast, reliable",english,5f504261fc46741bfbeb8240,641ae089840192ced2d20cb3,6419aa88c17f2fd3af1504ac,Have more law enforcement ,45800,solution
5667,22,,Graduated High-school,75189,1679483099362,1679483024173,male,"beast, reliable",english,5f504261fc46741bfbeb8240,641ae089840192ced2d20cb3,6419aa88c17f2fd3af1504ac,4,3015,reliability
5667,22,,Graduated High-school,75189,1679483099362,1679483024173,male,"beast, reliable",english,5f504261fc46741bfbeb8240,641ae089840192ced2d20cb3,6419aa88c17f2fd3af1504ac,neither,2359,affiliation
5670,56,Thank you for asking my opinion.,Graduated High-school,214469,1679483151734,1679482937265,female,"beast, reliable",English,5e646461698a071f2f15423e,641ae0209456e7922a0df82f,6419aa88c17f2fd3af1504ac,"Increase police presence and install better lighting and cameras on business and streets. They also need to address the issue of poverty and housing insecurity. If people are properly housed and employed they are less likely to commit crime. People steal to afford a drug habit, most people properly housed and employed don't do drugs.",164162,solution
5670,56,Thank you for asking my opinion.,Graduated High-school,214469,1679483151734,1679482937265,female,"beast, reliable",English,5e646461698a071f2f15423e,641ae0209456e7922a0df82f,6419aa88c17f2fd3af1504ac,5,9014,reliability
5670,56,Thank you for asking my opinion.,Graduated High-school,214469,1679483151734,1679482937265,female,"beast, reliable",English,5e646461698a071f2f15423e,641ae0209456e7922a0df82f,6419aa88c17f2fd3af1504ac,Democrat,2676,affiliation
5656,33,,Higher degree,51680,1679483003666,1679482951986,female,"virus, reliable",English,63d3f9de61039d451f5601cf,641ae041c149bdd89f52f613,6419aa88c17f2fd3af1504ac,Addison would improve access to social services in order to reduce poverty. ,26874,solution
5656,33,,Higher degree,51680,1679483003666,1679482951986,female,"virus, reliable",English,63d3f9de61039d451f5601cf,641ae041c149bdd89f52f613,6419aa88c17f2fd3af1504ac,2,3871,reliability
5656,33,,Higher degree,51680,1679483003666,1679482951986,female,"virus, reliable",English,63d3f9de61039d451f5601cf,641ae041c149bdd89f52f613,6419aa88c17f2fd3af1504ac,Democrat,2147,affiliation
5682,61,,Graduated College,143582,1679483268094,1679483124512,male,"beast, reliable",English,5ee4b29de1640f1bc85da97b,641ae0e9a58e684b06b1a75d,6419aa88c17f2fd3af1504ac,Increase funding for the police department and focus resources on violent crimes.,98238,solution
5682,61,,Graduated College,143582,1679483268094,1679483124512,male,"beast, reliable",English,5ee4b29de1640f1bc85da97b,641ae0e9a58e684b06b1a75d,6419aa88c17f2fd3af1504ac,4,5812,reliability
5682,61,,Graduated College,143582,1679483268094,1679483124512,male,"beast, reliable",English,5ee4b29de1640f1bc85da97b,641ae0e9a58e684b06b1a75d,6419aa88c17f2fd3af1504ac,Republican,3276,affiliation
5696,36,,Graduated College,134119,1679483450356,1679483316237,male,"virus, unreliable",English,5588c479fdf99b304ee563eb,641ae136e9b4647ecec5d712,6419aa88c17f2fd3af1504ac,"More out reach programs, places for the youth to safely stay at, and better police training. ",89695,solution
5696,36,,Graduated College,134119,1679483450356,1679483316237,male,"virus, unreliable",English,5588c479fdf99b304ee563eb,641ae136e9b4647ecec5d712,6419aa88c17f2fd3af1504ac,5,6442,reliability
5696,36,,Graduated College,134119,1679483450356,1679483316237,male,"virus, unreliable",English,5588c479fdf99b304ee563eb,641ae136e9b4647ecec5d712,6419aa88c17f2fd3af1504ac,Democrat,3895,affiliation
5697,57,,Higher degree,67117,1679483443260,1679483376143,male,"virus, unreliable",English,5ed856266cb96135ff953e31,641ae1e58b92e41972b73540,6419aa88c17f2fd3af1504ac,They need to get more police officers to patrol the city and put an end to the crime. ,40416,solution
5697,57,,Higher degree,67117,1679483443260,1679483376143,male,"virus, unreliable",English,5ed856266cb96135ff953e31,641ae1e58b92e41972b73540,6419aa88c17f2fd3af1504ac,3,3942,reliability
5697,57,,Higher degree,67117,1679483443260,1679483376143,male,"virus, unreliable",English,5ed856266cb96135ff953e31,641ae1e58b92e41972b73540,6419aa88c17f2fd3af1504ac,Republican,2229,affiliation
5704,63,None,Graduated College,142431,1679483529296,1679483386865,male,"virus, unreliable",English,5d8a64630ffb9c001746ca2c,641ae1f6a0476c705bc38e08,6419aa88c17f2fd3af1504ac,He needs to seek help from the City Council or bring public pressure to bear on them.,78488,solution
5704,63,None,Graduated College,142431,1679483529296,1679483386865,male,"virus, unreliable",English,5d8a64630ffb9c001746ca2c,641ae1f6a0476c705bc38e08,6419aa88c17f2fd3af1504ac,5,6698,reliability
5704,63,None,Graduated College,142431,1679483529296,1679483386865,male,"virus, unreliable",English,5d8a64630ffb9c001746ca2c,641ae1f6a0476c705bc38e08,6419aa88c17f2fd3af1504ac,Republican,2233,affiliation
5657,23,,Graduated High-school,224129,1679483033288,1679482809159,male,"beast, reliable",English,5f52347f0e44f308987ba44b,641adfb12c719fcaec23714e,6419aa88c17f2fd3af1504ac,Addison should provide job opportunities to ex-convicts. A lot of people go back into crime because they have no legitimate way to better themselves due to having gone to prison previously. Addison can also improve public education in the area and reduce wealth inequality.,177071,solution
5657,23,,Graduated High-school,224129,1679483033288,1679482809159,male,"beast, reliable",English,5f52347f0e44f308987ba44b,641adfb12c719fcaec23714e,6419aa88c17f2fd3af1504ac,5,29938,reliability
5657,23,,Graduated High-school,224129,1679483033288,1679482809159,male,"beast, reliable",English,5f52347f0e44f308987ba44b,641adfb12c719fcaec23714e,6419aa88c17f2fd3af1504ac,neither,2937,affiliation
5661,63,,Higher degree,87871,1679483064618,1679482976747,female,"beast, reliable",,62dc177e02f82aabb20aebc2,641ae04eb8dcb4145e6435af,6419aa88c17f2fd3af1504ac,Hire more police,35440,solution
5661,63,,Higher degree,87871,1679483064618,1679482976747,female,"beast, reliable",,62dc177e02f82aabb20aebc2,641ae04eb8dcb4145e6435af,6419aa88c17f2fd3af1504ac,4,9532,reliability
5661,63,,Higher degree,87871,1679483064618,1679482976747,female,"beast, reliable",,62dc177e02f82aabb20aebc2,641ae04eb8dcb4145e6435af,6419aa88c17f2fd3af1504ac,Republican,2502,affiliation
5663,52,,Graduated High-school,126980,1679483068844,1679482941864,female,"virus, unreliable",English,5de985cf1be52f0a75357332,641ae0369456e7922a0df831,6419aa88c17f2fd3af1504ac,Outside security cameras in all neighborhoods,74945,solution
5663,52,,Graduated High-school,126980,1679483068844,1679482941864,female,"virus, unreliable",English,5de985cf1be52f0a75357332,641ae0369456e7922a0df831,6419aa88c17f2fd3af1504ac,4,8070,reliability
5663,52,,Graduated High-school,126980,1679483068844,1679482941864,female,"virus, unreliable",English,5de985cf1be52f0a75357332,641ae0369456e7922a0df831,6419aa88c17f2fd3af1504ac,neither,3217,affiliation
5665,55,,Graduated College,42630,1679483087662,1679483045032,male,"virus, reliable",English,59766a491a5010000184a7a3,641ae09825f396848a1419c8,6419aa88c17f2fd3af1504ac,Increase police presence in the city.,21673,solution
5665,55,,Graduated College,42630,1679483087662,1679483045032,male,"virus, reliable",English,59766a491a5010000184a7a3,641ae09825f396848a1419c8,6419aa88c17f2fd3af1504ac,6,3491,reliability
5665,55,,Graduated College,42630,1679483087662,1679483045032,male,"virus, reliable",English,59766a491a5010000184a7a3,641ae09825f396848a1419c8,6419aa88c17f2fd3af1504ac,Democrat,1814,affiliation
5686,53,,Graduated High-school,148599,1679483292237,1679483143638,female,"virus, unreliable",English,6266d7c7bfe6d9d74ff4e76f,641ae0fda4108ce8146d54ac,6419aa88c17f2fd3af1504ac,Putting criminals in jail would be the best answer. Crime is high everywhere and no one has an answer.,104642,solution
5686,53,,Graduated High-school,148599,1679483292237,1679483143638,female,"virus, unreliable",English,6266d7c7bfe6d9d74ff4e76f,641ae0fda4108ce8146d54ac,6419aa88c17f2fd3af1504ac,3,7158,reliability
5686,53,,Graduated High-school,148599,1679483292237,1679483143638,female,"virus, unreliable",English,6266d7c7bfe6d9d74ff4e76f,641ae0fda4108ce8146d54ac,6419aa88c17f2fd3af1504ac,neither,3932,affiliation
5666,27,N/A,Higher degree,48306,1679483095395,1679483047089,male,"virus, reliable",English,5bcc60b95c2b810001dc68e2,641ae09d7d879c6d1b0a71a2,6419aa88c17f2fd3af1504ac,The city of Addison needs to increase the severity of punishments for crimes to deter and reduce the overall crime rate.,27822,solution
5666,27,N/A,Higher degree,48306,1679483095395,1679483047089,male,"virus, reliable",English,5bcc60b95c2b810001dc68e2,641ae09d7d879c6d1b0a71a2,6419aa88c17f2fd3af1504ac,5,3626,reliability
5666,27,N/A,Higher degree,48306,1679483095395,1679483047089,male,"virus, reliable",English,5bcc60b95c2b810001dc68e2,641ae09d7d879c6d1b0a71a2,6419aa88c17f2fd3af1504ac,Democrat,1596,affiliation
5684,30,,Graduated College,233443,1679483261124,1679483027681,male,"virus, reliable",english,631f991a0a5b1611251a3ebe,641ae07dee5221e11759aa73,6419aa88c17f2fd3af1504ac,enables cops to connect with locals and prevent crime rather than just reacting to it,170423,solution
5684,30,,Graduated College,233443,1679483261124,1679483027681,male,"virus, reliable",english,631f991a0a5b1611251a3ebe,641ae07dee5221e11759aa73,6419aa88c17f2fd3af1504ac,7,6077,reliability
5684,30,,Graduated College,233443,1679483261124,1679483027681,male,"virus, reliable",english,631f991a0a5b1611251a3ebe,641ae07dee5221e11759aa73,6419aa88c17f2fd3af1504ac,Democrat,1839,affiliation
5687,72,,Higher degree,218245,1679483315842,1679483097597,female,"beast, unreliable",English,611bef869f91f800ad3b193e,641ae0ce7d879c6d1b0a71a7,6419aa88c17f2fd3af1504ac,"Improve mental health provision, create opportunities for jobs and education for all individuals, set up a community action group, improve education of policing personnel.",164465,solution
5687,72,,Higher degree,218245,1679483315842,1679483097597,female,"beast, unreliable",English,611bef869f91f800ad3b193e,641ae0ce7d879c6d1b0a71a7,6419aa88c17f2fd3af1504ac,3,6381,reliability
5687,72,,Higher degree,218245,1679483315842,1679483097597,female,"beast, unreliable",English,611bef869f91f800ad3b193e,641ae0ce7d879c6d1b0a71a7,6419aa88c17f2fd3af1504ac,Democrat,3272,affiliation
5705,39,NA,Graduated College,157167,1679483531536,1679483374369,male,"beast, unreliable",english,5ec5880e02a64c5b4102561f,641ae1e8432b7019c5237142,6419aa88c17f2fd3af1504ac,I would start by talking to the community and forming a crime watch. I would forms groups to help with informing the community of what's going on and ask for solutions. I would ask the community to work together to come up with a plan to fight the crime and help the police. I would also meet with the police and ask what their thoughts were for what we could do.,116784,solution
5705,39,NA,Graduated College,157167,1679483531536,1679483374369,male,"beast, unreliable",english,5ec5880e02a64c5b4102561f,641ae1e8432b7019c5237142,6419aa88c17f2fd3af1504ac,6,6525,reliability
5705,39,NA,Graduated College,157167,1679483531536,1679483374369,male,"beast, unreliable",english,5ec5880e02a64c5b4102561f,641ae1e8432b7019c5237142,6419aa88c17f2fd3af1504ac,Democrat,2219,affiliation
5669,59,,Graduated College,180996,1679483179424,1679482998428,male,"beast, unreliable",english,6299225c1dafef4e3554dbbd,641ae036c1dd769c0c23297c,6419aa88c17f2fd3af1504ac,Addison needs to petition government for police patrol and to also enhance community vigilance and report any unusual activity when noticed,132256,solution
5669,59,,Graduated College,180996,1679483179424,1679482998428,male,"beast, unreliable",english,6299225c1dafef4e3554dbbd,641ae036c1dd769c0c23297c,6419aa88c17f2fd3af1504ac,6,6976,reliability
5669,59,,Graduated College,180996,1679483179424,1679482998428,male,"beast, unreliable",english,6299225c1dafef4e3554dbbd,641ae036c1dd769c0c23297c,6419aa88c17f2fd3af1504ac,neither,6038,affiliation
5673,21,,Graduated High-school,53470,1679483163276,1679483109806,female,"virus, reliable",English,612bbf7f2777e375241f0f45,641ae0e17ddd444c2dceb93d,6419aa88c17f2fd3af1504ac,Addison needs to implement new laws or programs to reduce crime and make the city safer.,35593,solution
5673,21,,Graduated High-school,53470,1679483163276,1679483109806,female,"virus, reliable",English,612bbf7f2777e375241f0f45,641ae0e17ddd444c2dceb93d,6419aa88c17f2fd3af1504ac,4,2662,reliability
5673,21,,Graduated High-school,53470,1679483163276,1679483109806,female,"virus, reliable",English,612bbf7f2777e375241f0f45,641ae0e17ddd444c2dceb93d,6419aa88c17f2fd3af1504ac,Democrat,1955,affiliation
5674,37,,Graduated College,166777,1679483172307,1679483005530,female,"virus, unreliable",English,5f7a28b8bedcf2112ebd1289,641ae07c4095c7d14f09224f,6419aa88c17f2fd3af1504ac,"I suppose it depends on the ages of the people committing them. If it is younger people performing acts of violent crime, then early intervention in at risk neighborhoods is good, but if it's older people committing violent crime, then you need more police on the street.",134846,solution
5674,37,,Graduated College,166777,1679483172307,1679483005530,female,"virus, unreliable",English,5f7a28b8bedcf2112ebd1289,641ae07c4095c7d14f09224f,6419aa88c17f2fd3af1504ac,1,4390,reliability
5674,37,,Graduated College,166777,1679483172307,1679483005530,female,"virus, unreliable",English,5f7a28b8bedcf2112ebd1289,641ae07c4095c7d14f09224f,6419aa88c17f2fd3af1504ac,Democrat,2376,affiliation
5679,28,,Graduated College,205469,1679483258173,1679483052704,male,"virus, unreliable",English,5febf3346a3657d4aca47a2f,641ae0a2a31c853fd080b6fb,6419aa88c17f2fd3af1504ac,"I think the best way to reduce crime is to raise wages. People don't steal catalytic converters for fun. Corporations have stolen our dignity and replaced it with fear and grinding. We need to take it back and then we can live with each other in peace, love, and harmony.",136387,solution
5679,28,,Graduated College,205469,1679483258173,1679483052704,male,"virus, unreliable",English,5febf3346a3657d4aca47a2f,641ae0a2a31c853fd080b6fb,6419aa88c17f2fd3af1504ac,5,6831,reliability
5679,28,,Graduated College,205469,1679483258173,1679483052704,male,"virus, unreliable",English,5febf3346a3657d4aca47a2f,641ae0a2a31c853fd080b6fb,6419aa88c17f2fd3af1504ac,neither,4718,affiliation
5671,26,,Graduated College,43617,1679483155981,1679483112364,female,"virus, unreliable",english,5a6d4c08e6cc4a0001b6c4f6,641ae0e32e94462a9cd20cbb,6419aa88c17f2fd3af1504ac,enforce the laws and police presence,28026,solution
5671,26,,Graduated College,43617,1679483155981,1679483112364,female,"virus, unreliable",english,5a6d4c08e6cc4a0001b6c4f6,641ae0e32e94462a9cd20cbb,6419aa88c17f2fd3af1504ac,2,2604,reliability
5671,26,,Graduated College,43617,1679483155981,1679483112364,female,"virus, unreliable",english,5a6d4c08e6cc4a0001b6c4f6,641ae0e32e94462a9cd20cbb,6419aa88c17f2fd3af1504ac,neither,2338,affiliation
5675,35,Interesting ,Graduated College,129760,1679483224610,1679483094850,male,"virus, reliable",English ,608df7e7f5aba26e1231a0b0,641ae0c6a31c853fd080b6ff,6419aa88c17f2fd3af1504ac,"Hire more police, harsher punishments, advocate for citizens arming themselves to be protected ",85737,solution
5675,35,Interesting ,Graduated College,129760,1679483224610,1679483094850,male,"virus, reliable",English ,608df7e7f5aba26e1231a0b0,641ae0c6a31c853fd080b6ff,6419aa88c17f2fd3af1504ac,6,4720,reliability
5675,35,Interesting ,Graduated College,129760,1679483224610,1679483094850,male,"virus, reliable",English ,608df7e7f5aba26e1231a0b0,641ae0c6a31c853fd080b6ff,6419aa88c17f2fd3af1504ac,neither,5274,affiliation
5676,75,,Higher degree,125361,1679483224163,1679483098802,female,"beast, reliable",English,62cd9b920ed1b7c1648818d3,641ae0d3ccd6ca1cae6d54c9,6419aa88c17f2fd3af1504ac,It needs to hire more police officers to patrol neighborhoods and investigate crimes and it needs to promote a good relationship between police and the community.,92278,solution
5676,75,,Higher degree,125361,1679483224163,1679483098802,female,"beast, reliable",English,62cd9b920ed1b7c1648818d3,641ae0d3ccd6ca1cae6d54c9,6419aa88c17f2fd3af1504ac,4,5241,reliability
5676,75,,Higher degree,125361,1679483224163,1679483098802,female,"beast, reliable",English,62cd9b920ed1b7c1648818d3,641ae0d3ccd6ca1cae6d54c9,6419aa88c17f2fd3af1504ac,Democrat,1974,affiliation
5689,24,,Graduated College,45226,1679483338249,1679483293023,female,"beast, unreliable",English,627a67e16fde61ab21003956,641ae192afd01548ac2cbfea,6419aa88c17f2fd3af1504ac,More police,21450,solution
5689,24,,Graduated College,45226,1679483338249,1679483293023,female,"beast, unreliable",English,627a67e16fde61ab21003956,641ae192afd01548ac2cbfea,6419aa88c17f2fd3af1504ac,6,4981,reliability
5689,24,,Graduated College,45226,1679483338249,1679483293023,female,"beast, unreliable",English,627a67e16fde61ab21003956,641ae192afd01548ac2cbfea,6419aa88c17f2fd3af1504ac,neither,2393,affiliation
5690,40,,Higher degree,36749,1679483344522,1679483307773,female,"beast, reliable",english,572041d6fd3a5200093c1295,641ae1a470e6ab8839ff3ebd,6419aa88c17f2fd3af1504ac,"More patrols, crime watch.",17799,solution
5690,40,,Higher degree,36749,1679483344522,1679483307773,female,"beast, reliable",english,572041d6fd3a5200093c1295,641ae1a470e6ab8839ff3ebd,6419aa88c17f2fd3af1504ac,6,3050,reliability
5690,40,,Higher degree,36749,1679483344522,1679483307773,female,"beast, reliable",english,572041d6fd3a5200093c1295,641ae1a470e6ab8839ff3ebd,6419aa88c17f2fd3af1504ac,Democrat,2132,affiliation
5678,57,,Graduated High-school,134978,1679483256727,1679483121749,male,"beast, reliable",English,5d730a3cf37bfe0001ff031a,641ae0e6b8dcb4145e6435c8,6419aa88c17f2fd3af1504ac,Hire more police officers and make the penalties for committing crime more severe.,89520,solution
5678,57,,Graduated High-school,134978,1679483256727,1679483121749,male,"beast, reliable",English,5d730a3cf37bfe0001ff031a,641ae0e6b8dcb4145e6435c8,6419aa88c17f2fd3af1504ac,4,7050,reliability
5678,57,,Graduated High-school,134978,1679483256727,1679483121749,male,"beast, reliable",English,5d730a3cf37bfe0001ff031a,641ae0e6b8dcb4145e6435c8,6419aa88c17f2fd3af1504ac,neither,9789,affiliation
5680,55,,Graduated High-school,81318,1679483259385,1679483178067,male,"virus, unreliable",English ,62672c410f14e7008e2a90ee,641ae117808c066e3904422a,6419aa88c17f2fd3af1504ac,He needs to solicit police help to advise what he and other citizens can do to help. ,45543,solution
5680,55,,Graduated High-school,81318,1679483259385,1679483178067,male,"virus, unreliable",English ,62672c410f14e7008e2a90ee,641ae117808c066e3904422a,6419aa88c17f2fd3af1504ac,2,4491,reliability
5680,55,,Graduated High-school,81318,1679483259385,1679483178067,male,"virus, unreliable",English ,62672c410f14e7008e2a90ee,641ae117808c066e3904422a,6419aa88c17f2fd3af1504ac,Democrat,7018,affiliation
5683,40,,Graduated College,70011,1679483270407,1679483200396,male,"virus, reliable",english,5d6349209b22da000117b1bd,641ae13a2997c77fb8d40c83,6419aa88c17f2fd3af1504ac,Increase policing and resources to prevent crime,44049,solution
5683,40,,Graduated College,70011,1679483270407,1679483200396,male,"virus, reliable",english,5d6349209b22da000117b1bd,641ae13a2997c77fb8d40c83,6419aa88c17f2fd3af1504ac,5,3550,reliability
5683,40,,Graduated College,70011,1679483270407,1679483200396,male,"virus, reliable",english,5d6349209b22da000117b1bd,641ae13a2997c77fb8d40c83,6419aa88c17f2fd3af1504ac,Democrat,4266,affiliation
5703,45,,Graduated High-school,97885,1679483499208,1679483401323,male,"beast, unreliable",English,5acb7b0ae1099600016acdd6,641ae03d639c59cb8389b441,6419aa88c17f2fd3af1504ac,Increase spending on police.,55836,solution
5703,45,,Graduated High-school,97885,1679483499208,1679483401323,male,"beast, unreliable",English,5acb7b0ae1099600016acdd6,641ae03d639c59cb8389b441,6419aa88c17f2fd3af1504ac,1,4012,reliability
5703,45,,Graduated High-school,97885,1679483499208,1679483401323,male,"beast, unreliable",English,5acb7b0ae1099600016acdd6,641ae03d639c59cb8389b441,6419aa88c17f2fd3af1504ac,neither,2285,affiliation
5707,62,,Graduated High-school,220122,1679483539966,1679483319844,male,"beast, unreliable",,612962f44f151ddfd0298c52,641ae1b36fca66481880b6e0,6419aa88c17f2fd3af1504ac,"In order to reduce crime and violent crime in Addison, it is important for the community to work together. This includes increasing police presence on the streets, providing more resources for youth programs that can provide an alternative to criminal activities, engaging with local businesses and organizations about safety initiatives they can implement in their own areas of influence, creating public service announcements that educate citizens about how they can help prevent crimes from happening around them. Additionally, educating people on how to recognize signs of potential violence or other types of criminal activity is also a key step towards reducing such incidents overall.",187607,solution
5707,62,,Graduated High-school,220122,1679483539966,1679483319844,male,"beast, unreliable",,612962f44f151ddfd0298c52,641ae1b36fca66481880b6e0,6419aa88c17f2fd3af1504ac,6,4221,reliability
5707,62,,Graduated High-school,220122,1679483539966,1679483319844,male,"beast, unreliable",,612962f44f151ddfd0298c52,641ae1b36fca66481880b6e0,6419aa88c17f2fd3af1504ac,Republican,2284,affiliation
5685,41,no further comments,Graduated College,93427,1679483292528,1679483199101,female,"virus, unreliable",English,54837312fdf99b2490ad57b6,641ae139d53732cc3bceb935,6419aa88c17f2fd3af1504ac,"Advocate for more policing in the areas with crime. This includes going to local meetings and speaking out, and voting for people who will increase policing.",63605,solution
5685,41,no further comments,Graduated College,93427,1679483292528,1679483199101,female,"virus, unreliable",English,54837312fdf99b2490ad57b6,641ae139d53732cc3bceb935,6419aa88c17f2fd3af1504ac,4,4461,reliability
5685,41,no further comments,Graduated College,93427,1679483292528,1679483199101,female,"virus, unreliable",English,54837312fdf99b2490ad57b6,641ae139d53732cc3bceb935,6419aa88c17f2fd3af1504ac,neither,4691,affiliation
5698,46,,Graduated College,107262,1679483452448,1679483345186,female,"beast, unreliable",english,56bb6812bf2129000b53ce26,641ae1cd3bffbd24974ee63a,6419aa88c17f2fd3af1504ac,Take it back to old days when hangings take place everyday at noon.  ,76238,solution
5698,46,,Graduated College,107262,1679483452448,1679483345186,female,"beast, unreliable",english,56bb6812bf2129000b53ce26,641ae1cd3bffbd24974ee63a,6419aa88c17f2fd3af1504ac,7,4868,reliability
5698,46,,Graduated College,107262,1679483452448,1679483345186,female,"beast, unreliable",english,56bb6812bf2129000b53ce26,641ae1cd3bffbd24974ee63a,6419aa88c17f2fd3af1504ac,Republican,3252,affiliation
5706,25,,Graduated High-school,123082,1679483543284,1679483420202,female,"beast, unreliable",English,61254fba095b9df425e816ea,641ae206de36c1585fb894e1,6419aa88c17f2fd3af1504ac,Increase police patrol in the area.,70675,solution
5706,25,,Graduated High-school,123082,1679483543284,1679483420202,female,"beast, unreliable",English,61254fba095b9df425e816ea,641ae206de36c1585fb894e1,6419aa88c17f2fd3af1504ac,4,3205,reliability
5706,25,,Graduated High-school,123082,1679483543284,1679483420202,female,"beast, unreliable",English,61254fba095b9df425e816ea,641ae206de36c1585fb894e1,6419aa88c17f2fd3af1504ac,neither,2756,affiliation
5708,53,None,Graduated High-school,87519,1679483548712,1679483461193,female,"beast, reliable",English,640263551c578599ce18288e,641ae23a52ab91e70e0aa017,6419aa88c17f2fd3af1504ac,Increase police presence,43105,solution
5708,53,None,Graduated High-school,87519,1679483548712,1679483461193,female,"beast, reliable",English,640263551c578599ce18288e,641ae23a52ab91e70e0aa017,6419aa88c17f2fd3af1504ac,6,9463,reliability
5708,53,None,Graduated High-school,87519,1679483548712,1679483461193,female,"beast, reliable",English,640263551c578599ce18288e,641ae23a52ab91e70e0aa017,6419aa88c17f2fd3af1504ac,Republican,3035,affiliation
5688,51,,Graduated High-school,140904,1679483338621,1679483197717,male,"virus, reliable",English,640606633093306c279c0b97,641ae131122b93f79cb33008,6419aa88c17f2fd3af1504ac,Increase the number of police and enforce laws when a suspect is apprehended.,103428,solution
5688,51,,Graduated High-school,140904,1679483338621,1679483197717,male,"virus, reliable",English,640606633093306c279c0b97,641ae131122b93f79cb33008,6419aa88c17f2fd3af1504ac,4,5246,reliability
5688,51,,Graduated High-school,140904,1679483338621,1679483197717,male,"virus, reliable",English,640606633093306c279c0b97,641ae131122b93f79cb33008,6419aa88c17f2fd3af1504ac,neither,5055,affiliation
5701,68,,Higher degree,212667,1679483482423,1679483269756,male,"virus, reliable",English,6068bf5914131f3a1a80a413,641ae17b6fca66481880b6dc,6419aa88c17f2fd3af1504ac,Addison needs to increase the number of police officers and make their presence known on the streets particularly in the neighborhoods.  Neighborhoods need to set up community watches to monitor and report criminal activity to the increased police force.,168109,solution
5701,68,,Higher degree,212667,1679483482423,1679483269756,male,"virus, reliable",English,6068bf5914131f3a1a80a413,641ae17b6fca66481880b6dc,6419aa88c17f2fd3af1504ac,5,6194,reliability
5701,68,,Higher degree,212667,1679483482423,1679483269756,male,"virus, reliable",English,6068bf5914131f3a1a80a413,641ae17b6fca66481880b6dc,6419aa88c17f2fd3af1504ac,Democrat,2568,affiliation
5745,27,,Higher degree,40671,1679667100702,1679667060031,female,"beast, unreliable",English,573192985b8b06000f7c2718,641daf6e49bf308b09d3b858,6419aa88c17f2fd3af1504ac,"Addison should look into the reasons why the crime is occurring and act based off that, not a drunk man's rant.",27010,solution
5745,27,,Higher degree,40671,1679667100702,1679667060031,female,"beast, unreliable",English,573192985b8b06000f7c2718,641daf6e49bf308b09d3b858,6419aa88c17f2fd3af1504ac,1,2393,reliability
5745,27,,Higher degree,40671,1679667100702,1679667060031,female,"beast, unreliable",English,573192985b8b06000f7c2718,641daf6e49bf308b09d3b858,6419aa88c17f2fd3af1504ac,Democrat,1336,affiliation
5752,33,,Graduated College,77733,1679667136806,1679667059073,male,"virus, reliable",English,63d3f997a1af047b64c7c84c,641daf6d23e83632a2fabd68,6419aa88c17f2fd3af1504ac,More support from law enforcement,52635,solution
5752,33,,Graduated College,77733,1679667136806,1679667059073,male,"virus, reliable",English,63d3f997a1af047b64c7c84c,641daf6d23e83632a2fabd68,6419aa88c17f2fd3af1504ac,3,4830,reliability
5752,33,,Graduated College,77733,1679667136806,1679667059073,male,"virus, reliable",English,63d3f997a1af047b64c7c84c,641daf6d23e83632a2fabd68,6419aa88c17f2fd3af1504ac,Democrat,1534,affiliation
5756,42,,Higher degree,60673,1679667147499,1679667086826,female,"beast, unreliable",English,628249f0c32418e0ba1572fe,641daf71957e1cfa470d088d,6419aa88c17f2fd3af1504ac,Hire more police officers ,22650,solution
5756,42,,Higher degree,60673,1679667147499,1679667086826,female,"beast, unreliable",English,628249f0c32418e0ba1572fe,641daf71957e1cfa470d088d,6419aa88c17f2fd3af1504ac,6,4288,reliability
5756,42,,Higher degree,60673,1679667147499,1679667086826,female,"beast, unreliable",English,628249f0c32418e0ba1572fe,641daf71957e1cfa470d088d,6419aa88c17f2fd3af1504ac,Republican,1463,affiliation
5692,39,none,Graduated High-school,97275,1679483387078,1679483289803,male,"virus, reliable",English,60dc8fa8b033f9ddb272ab76,641ae190ab505a845db496c8,6419aa88c17f2fd3af1504ac,"Addison should increase the number of police officers as well as how often they patrol.  In addition, Addison should have harsher punishments for violent crime.  ",62596,solution
5692,39,none,Graduated High-school,97275,1679483387078,1679483289803,male,"virus, reliable",English,60dc8fa8b033f9ddb272ab76,641ae190ab505a845db496c8,6419aa88c17f2fd3af1504ac,5,5964,reliability
5692,39,none,Graduated High-school,97275,1679483387078,1679483289803,male,"virus, reliable",English,60dc8fa8b033f9ddb272ab76,641ae190ab505a845db496c8,6419aa88c17f2fd3af1504ac,neither,2454,affiliation
5721,32,,Graduated College,118977,1679483649558,1679483530581,female,"virus, unreliable",English,609ec5e8e5a3da020adefde8,641ae259772f59c80a78d2cb,6419aa88c17f2fd3af1504ac,They need to increase police presence in the neighborhood and encourage people to report what they see and punish them to the fullest extent of the law.,90120,solution
5721,32,,Graduated College,118977,1679483649558,1679483530581,female,"virus, unreliable",English,609ec5e8e5a3da020adefde8,641ae259772f59c80a78d2cb,6419aa88c17f2fd3af1504ac,6,5202,reliability
5721,32,,Graduated College,118977,1679483649558,1679483530581,female,"virus, unreliable",English,609ec5e8e5a3da020adefde8,641ae259772f59c80a78d2cb,6419aa88c17f2fd3af1504ac,Democrat,3489,affiliation
